block,iucr,primary_type,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,latitude,longitude
030XX W ALBION AVE,033A,ROBBERY,False,False,2412,24.0,50.0,2.0,03,1154707.0,1943612.0,2016,42.001091633,-87.70621207399999
008XX W 71ST ST,1812,NARCOTICS,True,False,733,7.0,6.0,68.0,18,1172017.0,1857778.0,2009,41.765191969,-87.645064303
096XX S HOXIE AVE,1811,NARCOTICS,True,False,431,4.0,7.0,51.0,18,1195059.0,1841468.0,2007,41.719899006,-87.56114616
015XX E 53RD ST,0860,THEFT,True,False,234,2.0,4.0,41.0,06,1187590.0,1870433.0,2016,41.799562177,-87.587582914
002XX W ONTARIO ST,0820,THEFT,False,False,1831,18.0,42.0,8.0,06,1174469.0,1904439.0,2007,41.893179585,-87.634686145
130XX S TORRENCE AVE,1110,DECEPTIVE PRACTICE,False,False,434,4.0,10.0,55.0,11,1195766.0,1819235.0,2006,41.658871865,-87.55928838700001
018XX S KARLOV AVE,0430,BATTERY,False,False,1012,10.0,24.0,29.0,04B,1149357.0,1890608.0,2006,41.855749808,-87.72727224
045XX W NORTH AVE,0860,THEFT,True,False,2533,25.0,37.0,23.0,06,1145953.0,1910249.0,2011,41.90971226,-87.73926766
015XX N DAYTON ST,1242,DECEPTIVE PRACTICE,False,False,1822,18.0,43.0,8.0,11,1170400.0,1910306.0,2013,41.909368929,-87.64945819299999
029XX N LUNA AVE,0610,BURGLARY,False,False,2514,25.0,31.0,19.0,05,1138862.0,1918971.0,2016,41.933778206,-87.765105049
062XX N WESTERN AVE,1811,NARCOTICS,True,False,2413,24.0,50.0,2.0,18,1159185.0,1941456.0,2008,41.99508431,-87.68979785200001
115XX S ASHLAND AVE,1120,DECEPTIVE PRACTICE,False,True,524,5.0,34.0,53.0,10,1167750.0,1828115.0,2013,41.683884843,-87.661552608
080XX S COTTAGE GROVE AVE,2027,NARCOTICS,True,False,631,6.0,6.0,44.0,18,1182955.0,1851770.0,2005,41.748458232,-87.605159961
006XX N LAWNDALE AVE,031A,ROBBERY,False,False,1122,11.0,27.0,23.0,03,1151608.0,1903916.0,2009,41.892224535,-87.718660106
106XX S INDIANA AVE,0460,BATTERY,False,False,512,5.0,9.0,49.0,08B,1179464.0,1834513.0,2015,41.701183208,-87.618477216
071XX S NORMAL BLVD,2092,NARCOTICS,True,False,732,7.0,6.0,68.0,26,1174196.0,1857567.0,2007,41.764564836999995,-87.63708389799999
039XX W OGDEN AVE,0860,THEFT,False,False,1013,10.0,22.0,29.0,06,1150286.0,1889027.0,2012,41.851393305,-87.723903515
033XX N ASHLAND AVE,0820,THEFT,True,False,1922,19.0,44.0,6.0,06,1165066.0,1922064.0,2016,41.941748603,-87.66871808399999
018XX W JACKSON BLVD,031A,ROBBERY,False,False,1211,12.0,2.0,28.0,03,1164262.0,1898656.0,2007,41.877532516,-87.67233611399999
033XX W JACKSON BLVD,0320,ROBBERY,False,False,1124,11.0,28.0,27.0,03,1154346.0,1898497.0,2014,41.877299992,-87.70874938899999
062XX S CAMPBELL AVE,0820,THEFT,False,False,825,8.0,15.0,66.0,06,1160775.0,1863208.0,2017,41.780332119,-87.68612000600001
026XX N MEADE AVE,1320,CRIMINAL DAMAGE,False,False,2512,25.0,29.0,19.0,14,1135288.0,1916834.0,2006,41.927978288,-87.778290412
048XX S PRAIRIE AVE,0486,BATTERY,False,True,224,2.0,3.0,38.0,08B,1178859.0,1872976.0,2011,41.806743795,-87.619523999
035XX S STATE ST,2024,NARCOTICS,True,False,211,2.0,3.0,35.0,18,1176897.0,1881544.0,2006,41.830299615,-87.626461404
006XX E 47TH ST,2027,NARCOTICS,True,False,222,2.0,4.0,38.0,18,1181478.0,1873997.0,2011,41.809485411,-87.609886941
007XX S SACRAMENTO BLVD,0460,BATTERY,True,False,1134,11.0,28.0,27.0,08B,1156475.0,1896800.0,2006,41.872600471999995,-87.70097817
047XX W DIVISION ST,2110,NARCOTICS,True,False,1111,11.0,37.0,25.0,18,1144445.0,1907564.0,2014,41.902372855,-87.74487514299999
0000X N KENTON AVE,1506,PROSTITUTION,True,False,1113,11.0,28.0,26.0,16,1145798.0,1899807.0,2012,41.881061196,-87.74010230100001
002XX N KILBOURN AVE,0910,MOTOR VEHICLE THEFT,False,False,1113,11.0,28.0,26.0,07,1146354.0,1900856.0,2011,41.88392921,-87.73803396299999
011XX W CORNELIA AVE,1150,DECEPTIVE PRACTICE,False,False,1924,19.0,44.0,6.0,11,1168060.0,1923395.0,2018,41.945336700000006,-87.657675379
020XX W DIVISION ST,1330,CRIMINAL TRESPASS,True,False,1312,12.0,1.0,24.0,26,1162528.0,1907985.0,2008,41.90316852,-87.67844146200001
014XX N LOTUS AVE,0486,BATTERY,False,True,2532,25.0,37.0,25.0,08B,1139752.0,1908980.0,2016,41.90634557,-87.762078871
011XX E 81ST ST,0560,ASSAULT,False,False,411,4.0,8.0,45.0,08A,1185367.0,1851526.0,2010,41.747732317,-87.59632931600001
015XX S MICHIGAN AVE,0560,ASSAULT,True,False,133,1.0,2.0,33.0,08A,1177478.0,1892554.0,2008,41.860498708,-87.62399607
034XX S GILES AVE,0610,BURGLARY,False,False,211,2.0,4.0,35.0,05,1178828.0,1882233.0,2018,41.832146464000004,-87.61935558
065XX N ASHLAND AVE,1310,CRIMINAL DAMAGE,False,False,2432,24.0,40.0,1.0,14,1164424.0,1943592.0,2002,42.000835893,-87.67046548299999
044XX S WHIPPLE ST,0820,THEFT,False,False,912,9.0,14.0,58.0,06,1156771.0,1875148.0,2005,41.813178889,-87.70047718
046XX W DIVERSEY AVE,1150,DECEPTIVE PRACTICE,False,False,2521,25.0,31.0,20.0,11,1144951.0,1918212.0,2017,41.931582515,-87.742747165
083XX S LANGLEY AVE,2820,OTHER OFFENSE,False,True,632,6.0,6.0,44.0,26,1182417.0,1849876.0,2011,41.743273366,-87.607189928
100XX S WENTWORTH AVE,2825,OTHER OFFENSE,False,False,511,5.0,9.0,49.0,26,1176714.0,1838365.0,2012,41.711815836999996,-87.62843127299999
063XX S WOOD ST,0486,BATTERY,True,True,726,7.0,15.0,67.0,08B,1165428.0,1862661.0,2004,41.778733711,-87.669076775
026XX S SPAULDING AVE,0320,ROBBERY,True,False,1032,10.0,22.0,30.0,03,1154786.0,1886307.0,2012,41.84384048,-87.70746010399999
014XX E 66TH PL,143A,WEAPONS VIOLATION,True,False,321,3.0,5.0,42.0,15,1186995.0,1861191.0,2015,41.774215543000004,-87.590057899
004XX E 79TH ST,0486,BATTERY,False,True,624,6.0,6.0,69.0,08B,1180358.0,1852718.0,2013,41.751119566999996,-87.614647172
0000X E CONGRESS PKWY,0890,THEFT,True,False,132,1.0,2.0,32.0,06,1176730.0,1898080.0,2003,41.875679321999996,-87.62657476
003XX W 58TH ST,031B,ROBBERY,False,False,711,7.0,20.0,68.0,03,1175061.0,1866419.0,2003,41.788836445,-87.633649478
034XX S PRAIRIE AVE,2825,OTHER OFFENSE,False,True,2112,2.0,2.0,35.0,26,1178497.0,1882213.0,2008,41.832099125,-87.62057065799999
123XX S YALE AVE,1310,CRIMINAL DAMAGE,False,True,523,5.0,34.0,53.0,14,1176840.0,1823134.0,2018,41.670016883,-87.62842629
050XX N PULASKI RD,2820,OTHER OFFENSE,False,False,1712,17.0,39.0,13.0,26,1148816.0,1933241.0,2006,41.972749328,-87.72815381299999
010XX E 41ST ST,0890,THEFT,False,False,214,2.0,4.0,36.0,06,1184034.0,1877943.0,2012,41.820254095,-87.600388638
018XX S KILDARE AVE,2024,NARCOTICS,True,False,1012,10.0,24.0,29.0,18,1147921.0,1890644.0,2005,41.855876289,-87.732542184
059XX S CALUMET AVE,033A,ROBBERY,False,False,232,2.0,20.0,40.0,03,1179495.0,1865802.0,2016,41.787043168000004,-87.617410514
001XX N STATE ST,0890,THEFT,False,False,122,1.0,42.0,32.0,06,1176330.0,1901657.0,2007,41.885503844,-87.62793544799999
075XX S STONY ISLAND AVE,1152,DECEPTIVE PRACTICE,False,False,411,4.0,5.0,43.0,11,1188116.0,1855487.0,2004,41.758536614,-87.586130225
042XX S FAIRFIELD AVE,0265,CRIM SEXUAL ASSAULT,False,False,912,9.0,12.0,58.0,02,1158733.0,1876509.0,2007,41.816873768,-87.69324325
063XX W MONTROSE AVE,0820,THEFT,False,False,1622,16.0,38.0,15.0,06,1133093.0,1928573.0,2012,41.960230099,-87.786080959
032XX N RACINE AVE,0460,BATTERY,False,False,1924,19.0,44.0,6.0,08B,1167722.0,1921470.0,2005,41.940061717,-87.65897339700001
039XX W 47TH ST,0915,MOTOR VEHICLE THEFT,False,False,821,8.0,14.0,57.0,07,1150942.0,1873179.0,2003,41.807891479,-87.72190980200001
061XX W 55TH ST,1780,OFFENSE INVOLVING CHILDREN,False,True,811,8.0,23.0,56.0,20,1136176.0,1867455.0,2018,41.792459326999996,-87.77620473299999
006XX N LAKE SHORE DR,0890,THEFT,False,False,1834,18.0,42.0,8.0,06,1179792.0,1904743.0,2004,41.893893173,-87.615127644
076XX S CRANDON AVE,1310,CRIMINAL DAMAGE,False,False,414,4.0,7.0,43.0,14,1192861.0,1854776.0,2002,41.756471162,-87.568763637
069XX S MERRILL AVE,0920,MOTOR VEHICLE THEFT,False,False,331,3.0,5.0,43.0,07,1191745.0,1859316.0,2011,41.768956428,-87.572706362
065XX S WASHTENAW AVE,2820,OTHER OFFENSE,False,False,831,8.0,15.0,66.0,26,1159501.0,1861206.0,2004,41.774864565,-87.69084556700001
009XX W BELMONT AVE,2022,NARCOTICS,True,False,1924,19.0,44.0,6.0,18,1169537.0,1921439.0,2003,41.939937278,-87.65230363799999
010XX N MARSHFIELD AVE,0890,THEFT,False,False,1322,12.0,1.0,24.0,06,1165209.0,1906947.0,2006,41.900263589,-87.66862317200001
050XX N KENMORE AVE,2027,NARCOTICS,True,False,2024,20.0,46.0,3.0,18,1168335.0,1933933.0,2009,41.974247395999996,-87.656358583
032XX W 108TH PL,1345,CRIMINAL DAMAGE,False,False,2211,22.0,19.0,74.0,14,1156598.0,1832465.0,2004,41.696053449000004,-87.702260184
012XX E 95TH PL,1310,CRIMINAL DAMAGE,False,False,511,5.0,8.0,50.0,14,1186332.0,1841898.0,2012,41.721289328000005,-87.59309673700001
082XX S ELLIS AVE,0530,ASSAULT,False,True,631,6.0,8.0,44.0,04A,1184328.0,1850665.0,2012,41.745394001,-87.600163368
006XX E OAKWOOD BLVD,0820,THEFT,False,True,213,2.0,4.0,38.0,06,1181126.0,1878808.0,2002,41.822695295,-87.611029677
016XX W CARMEN AVE,1130,DECEPTIVE PRACTICE,False,False,2032,20.0,47.0,3.0,11,1164422.0,1933931.0,2003,41.974325858,-87.670747803
027XX W HARRISON ST,0820,THEFT,False,False,1135,11.0,2.0,27.0,06,1158248.0,1897253.0,2002,41.873807522,-87.69445629
014XX N ST LOUIS AVE,1811,NARCOTICS,True,False,1422,14.0,26.0,23.0,18,1152770.0,1909229.0,2012,41.906780995,-87.714251742
036XX N SHEFFIELD AVE,0460,BATTERY,False,False,1923,19.0,44.0,6.0,08B,1168954.0,1924442.0,2018,41.948190326,-87.654358906
044XX S FEDERAL ST,1350,CRIMINAL TRESPASS,True,False,221,2.0,3.0,38.0,26,1176436.0,1875603.0,2002,41.814007401,-87.628331665
012XX W 59TH ST,0810,THEFT,False,False,713,7.0,16.0,67.0,06,1169196.0,1865659.0,2006,41.786879881,-87.65517632
006XX S CANAL ST,1122,DECEPTIVE PRACTICE,True,False,131,1.0,2.0,28.0,10,1173234.0,1897496.0,2006,41.874155065,-87.639427982
015XX W 81ST ST,1310,CRIMINAL DAMAGE,False,False,614,6.0,21.0,71.0,14,1167301.0,1851012.0,2018,41.746727391,-87.662543236
005XX N NOBLE ST,0486,BATTERY,False,True,1215,12.0,27.0,24.0,08B,1166960.0,1903793.0,2016,41.891571384,-87.66228232
033XX W 62ND ST,502R,OTHER OFFENSE,True,False,823,8.0,15.0,66.0,26,1155278.0,1863320.0,2015,41.780751230999996,-87.706270095
029XX S DEARBORN ST,0460,BATTERY,False,False,2113,1.0,3.0,35.0,08B,1176406.0,1885545.0,2003,41.841289747,-87.628142362
017XX W PRYOR AVE,0820,THEFT,False,False,2212,22.0,19.0,75.0,06,1166533.0,1831078.0,2005,41.692041778000004,-87.665923635
015XX N SANDBURG TER,0620,BURGLARY,False,False,1821,18.0,42.0,8.0,05,1175024.0,1910843.0,2018,41.91074006,-87.632455702
010XX N SPRINGFIELD AVE,2014,NARCOTICS,True,False,1112,11.0,27.0,23.0,18,1150195.0,1906693.0,2013,41.899872566999996,-87.723777036
045XX W 46TH ST,0810,THEFT,False,False,815,8.0,14.0,57.0,06,1147098.0,1873755.0,2016,41.809546288,-87.7359941
047XX W VAN BUREN ST,0820,THEFT,False,False,1131,11.0,24.0,25.0,06,1144876.0,1897607.0,2012,41.875041569000004,-87.74354337700001
018XX W 105TH ST,2820,OTHER OFFENSE,False,False,2212,22.0,19.0,72.0,26,1165964.0,1835011.0,2004,41.702846669,-87.66789558200001
046XX S UNION AVE,0810,THEFT,False,False,925,9.0,11.0,61.0,06,1172404.0,1874294.0,2017,41.810505195,-87.64315988799999
008XX E 79TH ST,0320,ROBBERY,False,False,624,6.0,8.0,44.0,03,1183102.0,1852805.0,2008,41.751294965999996,-87.604589185
015XX N KEELER AVE,1811,NARCOTICS,True,False,2534,25.0,30.0,23.0,18,1148100.0,1909936.0,2006,41.908812280999996,-87.73138848200001
087XX S STONY ISLAND AVE,0820,THEFT,False,False,412,4.0,8.0,48.0,06,1188320.0,1847443.0,2005,41.736458248000005,-87.585638764
011XX E 54th pl,1360,CRIMINAL TRESPASS,False,False,233,2.0,4.0,41.0,26,1184941.0,1869305.0,2016,41.796529510999996,-87.597332774
005XX N AVERS AVE,2092,NARCOTICS,True,False,1122,11.0,27.0,23.0,26,1150625.0,1903399.0,2014,41.8908251,-87.722283796
010XX N KINGSBURY ST,0486,BATTERY,False,True,1822,18.0,27.0,8.0,08B,1171784.0,1906975.0,2010,41.900198089,-87.644472292
053XX S MAY ST,0486,BATTERY,False,True,934,9.0,16.0,61.0,08B,1169559.0,1869383.0,2011,41.797091099,-87.65373743200001
055XX S WOODLAWN AVE,1750,OFFENSE INVOLVING CHILDREN,False,True,235,2.0,5.0,41.0,20,1185165.0,1868610.0,2014,41.794617111,-87.596533202
045XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,False,False,221,2.0,3.0,38.0,07,1177918.0,1874940.0,2009,41.812154579,-87.622915706
002XX N CALIFORNIA AVE,1811,NARCOTICS,True,False,1331,12.0,2.0,27.0,18,1157692.0,1901248.0,2007,41.884781525,-87.696388805
039XX W VAN BUREN ST,2027,NARCOTICS,True,False,1132,11.0,24.0,26.0,18,1150198.0,1897734.0,2006,41.875288057,-87.72399968299999
037XX W DOUGLAS BLVD,0560,ASSAULT,False,False,1011,10.0,24.0,29.0,08A,1151783.0,1893036.0,2012,41.862365191,-87.71830373200001
073XX N BELL AVE,2851,PUBLIC PEACE VIOLATION,False,True,2411,24.0,49.0,2.0,26,1160112.0,1948649.0,2008,42.014802955,-87.686187896
074XX S EUCLID AVE,0910,MOTOR VEHICLE THEFT,False,False,333,3.0,8.0,43.0,07,1190500.0,1855975.0,2016,41.759818573000004,-87.57737747700001
005XX W BELMONT AVE,1506,PROSTITUTION,True,False,2332,19.0,44.0,6.0,16,1171923.0,1921503.0,2008,41.940060547,-87.64353251799999
080XX S ARTESIAN AVE,1130,DECEPTIVE PRACTICE,False,False,835,8.0,18.0,70.0,11,1161443.0,1851233.0,2009,41.747457161,-87.684002406
061XX S KENWOOD AVE,0890,THEFT,False,False,314,3.0,20.0,42.0,06,1186129.0,1864575.0,2003,41.783522020999996,-87.59312567100001
101XX S EWING AVE,051A,ASSAULT,False,False,432,4.0,10.0,52.0,04A,1202149.0,1838469.0,2003,41.711492076,-87.5352799
016XX W WARREN BLVD,0910,MOTOR VEHICLE THEFT,False,False,1333,12.0,27.0,28.0,07,1165444.0,1900426.0,2012,41.882364476,-87.667945751
075XX S SOUTH SHORE DR,0486,BATTERY,False,True,421,4.0,7.0,43.0,08B,1196126.0,1856148.0,2005,41.76015578,-87.556752911
059XX S WABASH AVE,0460,BATTERY,False,False,233,2.0,20.0,40.0,08B,1177729.0,1865747.0,2004,41.786932412,-87.623887252
011XX N CALIFORNIA AVE,1320,CRIMINAL DAMAGE,False,False,1311,12.0,26.0,24.0,14,1157522.0,1907381.0,2005,41.901614489,-87.696846005
022XX E 70TH ST,0610,BURGLARY,False,False,331,3.0,5.0,43.0,05,1192264.0,1858985.0,2005,41.768035528,-87.570814751
079XX S DREXEL AVE,0520,ASSAULT,False,False,624,6.0,8.0,44.0,04A,1183611.0,1852480.0,2015,41.750391287,-87.60273408299999
007XX E 79TH ST,2017,NARCOTICS,True,False,624,6.0,6.0,69.0,18,1182466.0,1852785.0,2012,41.751254843000005,-87.606920408
128XX S HALSTED ST,2820,OTHER OFFENSE,False,True,523,5.0,34.0,53.0,26,1173335.0,1819860.0,2008,41.661110437,-87.641350393
033XX S ASHLAND AVE,0460,BATTERY,True,False,912,9.0,11.0,59.0,08B,1166216.0,1882454.0,2013,41.833031236,-87.66562417600001
040XX N KEYSTONE AVE,0610,BURGLARY,False,False,1722,17.0,39.0,16.0,05,1148570.0,1926501.0,2015,41.954259042,-87.729233149
043XX N ALBANY AVE,2027,NARCOTICS,True,False,1724,17.0,33.0,16.0,18,1154939.0,1928600.0,2003,41.959893249000004,-87.705763208
065XX S ROSS AVE,0486,BATTERY,False,False,722,7.0,20.0,68.0,08B,1175996.0,1861634.0,2015,41.775684968,-87.630364614
002XX N KARLOV AVE,2024,NARCOTICS,True,False,1114,11.0,28.0,26.0,18,1149028.0,1900874.0,2016,41.883927283,-87.72821421100001
069XX S ROCKWELL ST,0460,BATTERY,False,False,831,8.0,18.0,66.0,08B,1160236.0,1858638.0,2014,41.767802504,-87.68822176
055XX S SHIELDS AVE,1811,NARCOTICS,True,False,711,7.0,3.0,68.0,18,1174917.0,1868023.0,2005,41.793241202,-87.634129641
043XX S WABASH AVE,0460,BATTERY,False,False,221,2.0,3.0,38.0,08B,1177436.0,1876313.0,2004,41.815933131,-87.624642127
045XX N CENTRAL PARK AVE,1320,CRIMINAL DAMAGE,False,False,1723,17.0,33.0,14.0,14,1151573.0,1929833.0,2015,41.963343664,-87.718105695
032XX N CLIFTON AVE,1152,DECEPTIVE PRACTICE,False,False,1924,19.0,44.0,6.0,11,1168049.0,1921660.0,2005,41.940576021,-87.657766071
054XX W DEVON AVE,0580,STALKING,True,False,1621,16.0,41.0,12.0,08A,1138972.0,1942130.0,2003,41.997326568000005,-87.764135399
005XX W ADAMS ST,0890,THEFT,False,False,111,1.0,2.0,28.0,06,1172571.0,1899358.0,2002,41.8792792,-87.64180711200001
016XX N KIMBALL AVE,0460,BATTERY,True,False,1422,14.0,26.0,23.0,08B,1153452.0,1910752.0,2002,41.910946711,-87.711705917
023XX N LATROBE AVE,1310,CRIMINAL DAMAGE,False,False,2515,25.0,37.0,19.0,14,1141003.0,1914970.0,2012,41.922759838000005,-87.757335626
057XX N CANFIELD AVE,0860,THEFT,False,False,1612,16.0,41.0,10.0,06,1122916.0,1937427.0,2003,41.984698726,-87.823303544
010XX N LOCKWOOD AVE,0810,THEFT,False,False,1524,15.0,37.0,25.0,06,1140833.0,1906455.0,2017,41.899396853,-87.75817007399999
031XX W 40TH ST,0610,BURGLARY,True,False,912,9.0,14.0,58.0,05,1156078.0,1877927.0,2003,41.820818801,-87.702944371
008XX N LARAMIE AVE,1811,NARCOTICS,True,False,1531,15.0,37.0,25.0,18,1141536.0,1905094.0,2009,41.895649146,-87.75562159100001
021XX N LINCOLN PARK WEST,0820,THEFT,False,False,1814,18.0,43.0,7.0,06,1173913.0,1914573.0,2018,41.921000188,-87.636425726
049XX S ASHLAND AVE,3730,INTERFERENCE WITH PUBLIC OFFICER,True,False,931,9.0,16.0,61.0,24,1166503.0,1872209.0,2011,41.804911724,-87.664863565
005XX N LEAMINGTON AVE,0486,BATTERY,False,True,1532,15.0,28.0,25.0,08B,1141938.0,1903039.0,2011,41.890002544,-87.754196061
103XX S DR MARTIN LUTHER KING JR DR,1811,NARCOTICS,True,False,512,5.0,9.0,49.0,18,1180736.0,1836592.0,2008,41.706859194,-87.613756011
037XX W 57TH ST,0497,BATTERY,True,True,822,8.0,14.0,62.0,04B,1152444.0,1866552.0,2007,41.789676572,-87.716575194
013XX N DEARBORN ST,1120,DECEPTIVE PRACTICE,False,False,1824,18.0,42.0,8.0,10,1175685.0,1909377.0,2002,41.906702443,-87.63007161
050XX S ASHLAND AVE,0486,BATTERY,False,True,931,9.0,16.0,61.0,08B,1166524.0,1871398.0,2010,41.802685798,-87.66480968100001
013XX S THROOP ST,0486,BATTERY,False,True,1233,12.0,25.0,28.0,08B,1167922.0,1893731.0,2019,41.863939787,-87.659039673
090XX S EXCHANGE AVE,0560,ASSAULT,False,False,423,4.0,10.0,46.0,08A,1197335.0,1845691.0,2006,41.731430954000004,-87.552669707
037XX S PRINCETON AVE,1811,NARCOTICS,True,False,925,9.0,3.0,34.0,18,1174894.0,1880338.0,2009,41.82703524,-87.633846428
006XX S STATE ST,1210,DECEPTIVE PRACTICE,True,False,132,1.0,2.0,32.0,11,1176452.0,1897617.0,2012,41.8744151,-87.627609439
067XX S WOOD ST,1310,CRIMINAL DAMAGE,False,False,726,7.0,16.0,67.0,14,1165510.0,1859975.0,2018,41.771361236,-87.66885224100001
021XX W BRADLEY PL,0810,THEFT,False,False,1912,19.0,47.0,5.0,06,1161395.0,1924880.0,2007,41.949553177,-87.68213189
0000X E RANDOLPH ST,0820,THEFT,False,False,122,1.0,42.0,32.0,06,1176550.0,1901291.0,2007,41.884494554,-87.627138636
042XX N KEELER AVE,0820,THEFT,False,False,1722,17.0,38.0,16.0,06,1147646.0,1927749.0,2003,41.957701474000004,-87.73259776799999
031XX W 63RD ST,1811,NARCOTICS,True,False,823,8.0,15.0,66.0,18,1156655.0,1862692.0,2008,41.779000241,-87.70123863200001
037XX W SUNNYSIDE AVE,1150,DECEPTIVE PRACTICE,False,False,1723,17.0,39.0,14.0,11,1150570.0,1929643.0,2011,41.962841993000005,-87.72179839399999
065XX S KENWOOD AVE,0486,BATTERY,True,True,321,3.0,20.0,42.0,08B,1186191.0,1861994.0,2013,41.776438075,-87.59297983200001
008XX W 87TH ST,1152,DECEPTIVE PRACTICE,False,False,613,6.0,21.0,71.0,11,1172369.0,1847167.0,2008,41.736066281,-87.644085679
027XX N MASON AVE,0810,THEFT,True,False,2514,25.0,30.0,19.0,06,1136256.0,1917627.0,2009,41.930137118000005,-87.77471432899999
066XX S OAKLEY AVE,1811,NARCOTICS,True,False,832,8.0,15.0,66.0,18,1162215.0,1860620.0,2003,41.773200429,-87.680912685
015XX N KOLIN AVE,0496,BATTERY,True,True,2534,25.0,37.0,23.0,04B,1147096.0,1909855.0,2015,41.908609283000004,-87.73507881299999
032XX N PULASKI RD,0820,THEFT,False,False,1731,17.0,31.0,16.0,06,1149161.0,1921157.0,2004,41.939583227,-87.727199462
031XX W MADISON ST,1811,NARCOTICS,True,False,1124,11.0,28.0,27.0,18,1155456.0,1899850.0,2012,41.880990522,-87.70463737
045XX S KOMENSKY AVE,0560,ASSAULT,False,True,815,8.0,14.0,57.0,08A,1150118.0,1874131.0,2013,41.810519950999996,-87.724907336
005XX E GRAND AVE,0560,ASSAULT,False,False,1834,18.0,42.0,8.0,08A,1180186.0,1904024.0,2004,41.891911146999995,-87.61370278
042XX W 84TH ST,0820,THEFT,False,False,834,8.0,18.0,70.0,06,1149454.0,1848515.0,2003,41.740238360999996,-87.728004194
070XX S JEFFERY BLVD,0560,ASSAULT,False,False,331,3.0,5.0,43.0,08A,1190759.0,1858794.0,2009,41.76754789,-87.57633733700001
064XX N CLARK ST,1811,NARCOTICS,True,False,2432,24.0,40.0,1.0,18,1164377.0,1942660.0,2011,41.99827946,-87.67066492200001
049XX W BELLE PLAINE AVE,1320,CRIMINAL DAMAGE,False,False,1624,16.0,45.0,15.0,14,1142463.0,1926798.0,2002,41.955189969,-87.751676156
054XX W CHICAGO AVE,0560,ASSAULT,False,True,1524,15.0,37.0,25.0,08A,1139566.0,1904798.0,2002,41.894873058,-87.762864284
003XX W 109TH PL,031A,ROBBERY,True,False,513,5.0,34.0,49.0,03,1176089.0,1832314.0,2003,41.695225041,-87.63090093
110XX S PRINCETON AVE,2028,NARCOTICS,True,False,513,5.0,34.0,49.0,18,1176243.0,1831902.0,2014,41.694091004,-87.6303494
096XX S HALSTED ST,0820,THEFT,False,False,2223,22.0,21.0,73.0,06,1172676.0,1840929.0,2005,41.718941586999996,-87.643144187
077XX S EMERALD AVE,1310,CRIMINAL DAMAGE,False,False,621,6.0,17.0,71.0,14,1172640.0,1853629.0,2004,41.753792896,-87.64290287799999
006XX N SPRINGFIELD AVE,1320,CRIMINAL DAMAGE,False,False,1122,11.0,27.0,23.0,14,1150273.0,1904054.0,2007,41.89262936,-87.72355943
070XX S ROCKWELL ST,1154,DECEPTIVE PRACTICE,False,False,831,8.0,18.0,66.0,11,1160255.0,1857975.0,2017,41.765982744,-87.688170345
046XX W WASHINGTON BLVD,1506,PROSTITUTION,True,False,1113,11.0,28.0,25.0,16,1145766.0,1900103.0,2008,41.881874062,-87.74021229200001
051XX S BLACKSTONE AVE,0486,BATTERY,False,True,234,2.0,4.0,41.0,08B,1186788.0,1871278.0,2015,41.801899974,-87.590497233
042XX W DEVON AVE,0910,MOTOR VEHICLE THEFT,False,False,1711,17.0,39.0,12.0,07,1146788.0,1942134.0,2018,41.997191375,-87.73538293700001
040XX W CARROLL AVE,1661,GAMBLING,True,False,1114,11.0,28.0,26.0,19,1149349.0,1901928.0,2013,41.886813357,-87.727008111
024XX N CICERO AVE,0810,THEFT,False,False,2521,25.0,31.0,19.0,06,1143997.0,1915688.0,2018,41.92467439,-87.74631649700001
002XX W HURON ST,0890,THEFT,False,False,1831,18.0,42.0,8.0,06,1174444.0,1905023.0,2012,41.894782671,-87.634760497
005XX N DRAKE AVE,1310,CRIMINAL DAMAGE,False,True,1121,11.0,27.0,23.0,14,1152619.0,1903461.0,2011,41.890956035,-87.714959152
049XX W IOWA ST,2826,OTHER OFFENSE,False,True,1531,15.0,37.0,25.0,26,1143265.0,1905528.0,2018,41.89680797,-87.749260436
073XX S STONY ISLAND AVE,1150,DECEPTIVE PRACTICE,False,False,324,3.0,5.0,43.0,11,1188079.0,1856816.0,2011,41.762184391,-87.58622352299999
