ID,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,X Coordinate,Y Coordinate,Year
10512107,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,2532,25,37,25,1141439,1909099,2016
10512110,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENTIAL YARD (FRONT/BACK),TRUE,TRUE,622,6,21,71,1172818,1847566,2016
10512119,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1722,17,45,16,1146714,1928893,2016
10512123,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,1832,18,42,8,1175432,1904246,2016
10512126,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,FALSE,1032,10,22,30,1154143,1885563,2016
10512143,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1023,10,12,30,1157029,1889772,2016
10512144,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1024,10,24,29,1153625,1890575,2016
10512148,CRIMINAL TRESPASS,TO LAND,APARTMENT,TRUE,FALSE,424,4,10,46,1198875,1846380,2016
10512165,THEFT,OVER $500,STREET,FALSE,FALSE,1411,14,35,22,1155907,1918046,2016
10512168,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,TRUE,FALSE,1533,15,28,25,1142141,1899413,2016
10512176,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1812,18,43,7,1170100,1916156,2016
10512194,BATTERY,AGGRAVATED: HANDGUN,ALLEY,FALSE,FALSE,1112,11,27,23,1149554,1905881,2016
10512195,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2011,20,40,2,1156599,1939339,2016
10512199,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1433,14,32,24,1167115,1908595,2016
10512200,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,815,8,14,57,1150367,1876756,2016
10512207,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,314,3,5,42,1187666,1864362,2016
10512215,CRIMINAL TRESPASS,TO LAND,RESIDENCE-GARAGE,FALSE,FALSE,911,9,12,58,1156086,1878917,2016
10512216,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,1233,12,2,28,1165915,1894598,2016
10512223,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1531,15,37,25,1141694,1907504,2016
10512233,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,824,8,16,63,1159596,1866760,2016
10512235,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1133,11,24,29,1151182,1894442,2016
10512245,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS,FALSE,FALSE,624,6,6,69,1182679,1852791,2016
10512249,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,TRUE,FALSE,513,5,34,49,1176846,1833909,2016
10512260,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,321,3,5,43,1186719,1859914,2016
10512262,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,FALSE,FALSE,2011,20,40,2,1158955,1938075,2016
10512269,NARCOTICS,MANU/DELIVER:SYNTHETIC DRUGS,SIDEWALK,TRUE,FALSE,1634,16,38,15,1141115,1921564,2016
10512270,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1222,12,28,27,1155476,1900185,2016
10512271,CRIMINAL TRESPASS,TO LAND,SIDEWALK,TRUE,FALSE,913,9,11,60,1171462,1884752,2016
10512272,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,111,1,42,32,1176352,1900927,2016
10512276,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,214,2,4,36,1182265,1878718,2016
10512277,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,213,2,3,35,1177058,1880477,2016
10512278,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2512,25,36,18,1129657,1916202,2016
10512280,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,ALLEY,TRUE,FALSE,2534,25,37,23,1148638,1908342,2016
10512281,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,2534,25,37,23,1148629,1908670,2016
10512290,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2525,25,35,22,1151657,1915265,2016
10512292,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2534,25,30,20,1147605,1912946,2016
10512293,THEFT,$500 AND UNDER,STREET,TRUE,FALSE,632,6,6,44,1179138,1846461,2016
10512302,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1021,10,24,29,1153916,1893520,2016
10512305,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VACANT LOT/LAND,FALSE,FALSE,1114,11,28,26,1147511,1900142,2016
10512306,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,634,6,21,49,1177762,1841949,2016
10512313,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1215,12,27,24,1167873,1902946,2016
10512316,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1122,11,28,26,1150189,1899047,2016
10512318,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,321,3,5,42,1184032,1861120,2016
10512321,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,312,3,20,42,1181657,1863140,2016
10512327,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1111,11,28,25,1144581,1903566,2016
10512329,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,311,3,20,40,1178633,1865015,2016
10512335,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2512,25,36,19,1133317,1916205,2016
10512339,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,735,7,17,67,1166897,1858031,2016
10512341,ASSAULT,AGGRAVATED PO:KNIFE/CUT INSTR,RESIDENCE,FALSE,FALSE,1224,12,27,28,1166006,1900436,2016
10512350,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,TRUE,FALSE,532,5,9,53,1178475,1827714,2016
10512360,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,113,1,2,32,1176089,1898522,2016
10512362,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,FALSE,TRUE,124,1,2,28,1172411,1897764,2016
10512369,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,812,8,23,64,1137104,1863808,2016
10512371,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1932,19,32,7,1168209,1918365,2016
10512376,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,1911,19,47,4,1160414,1930171,2016
10512377,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,623,6,6,69,1176699,1855007,2016
10512856,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2433,24,48,77,1168519,1940822,2016
10512857,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,424,4,10,46,1198076,1846205,2016
10512386,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1511,15,29,25,1136790,1904038,2016
10512387,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,313,3,20,42,1179976,1864308,2016
10512393,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,1922,19,47,5,1162871,1923920,2016
10512394,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,123,1,2,32,1177071,1897625,2016
10512410,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,1134,11,28,27,1153773,1898258,2016
10512421,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,2222,22,21,73,1169246,1844843,2016
10512422,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2212,22,19,72,1162212,1836103,2016
10512435,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2532,25,37,25,1140987,1911463,2016
10512440,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2515,25,37,19,1141000,1915092,2016
10512441,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,TRUE,FALSE,1133,11,24,26,1150778,1897747,2016
10512451,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1134,11,28,27,1154275,1897508,2016
10512456,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,FALSE,FALSE,634,6,21,49,1177048,1841963,2016
10512459,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1412,14,35,21,1153682,1919261,2016
10512463,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2412,24,50,2,1154402,1944546,2016
10512468,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1531,15,37,25,1143953,1905871,2016
10512469,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,2011,20,40,4,1155838,1935401,2016
10512474,ARSON,AGGRAVATED,APARTMENT,FALSE,FALSE,1112,11,27,23,1149847,1907216,2016
10512478,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,324,3,5,43,1186400,1857199,2016
10512489,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,42,8,1178083,1904831,2016
10512491,THEFT,FROM BUILDING,BARBERSHOP,FALSE,FALSE,1115,11,28,26,1147539,1899662,2016
10512498,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1613,16,41,10,1131165,1935020,2016
10512499,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1912,19,47,6,1164915,1927516,2016
10512500,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,511,5,21,49,1175628,1841630,2016
10512505,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,414,4,8,43,1188693,1852929,2016
10512506,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1912,19,47,6,1164934,1926849,2016
10512513,THEFT,FROM BUILDING,PARK PROPERTY,FALSE,FALSE,421,4,7,43,1197993,1855443,2016
10512518,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,632,6,6,44,1178183,1849002,2016
10512526,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,634,6,21,44,1177500,1845805,2016
10512530,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,FALSE,932,9,16,61,1164611,1868616,2016
10512539,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,814,8,23,56,1144804,1873483,2016
10512540,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1522,15,29,25,1140937,1896803,2016
10512541,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2212,22,19,75,1166533,1831078,2016
10512543,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1112,11,27,23,1151505,1907247,2016
10512545,NARCOTICS,POSS: COCAINE,RESIDENCE,TRUE,FALSE,2221,22,21,73,1167460,1844381,2016
10512546,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,823,8,15,66,1156165,1861538,2016
10512549,BATTERY,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,FALSE,FALSE,2023,20,48,77,1168697,1934885,2016
10512553,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1222,12,28,27,1155429,1900184,2016
10512556,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,323,3,6,69,1178449,1855658,2016
10512557,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,TRUE,FALSE,612,6,17,71,1170014,1852762,2016
10512558,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,1023,10,28,30,1158365,1889528,2016
10512858,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,412,4,8,48,1191710,1846872,2016
10512864,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1935,19,32,7,1168643,1917956,2016
10512865,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1833,18,42,8,1177003,1905748,2016
10512867,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,131,1,2,33,1176963,1894862,2016
10512559,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,CTA PLATFORM,FALSE,FALSE,1231,12,2,28,1168451,1897951,2016
10512568,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1225,12,2,28,1162148,1897347,2016
10512569,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,215,2,3,38,1176469,1874333,2016
10512573,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,FALSE,FALSE,1833,18,42,8,1177338,1906181,2016
10512574,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2013,20,48,77,1167272,1938227,2016
10512578,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,FALSE,FALSE,123,1,2,32,1176446,1897964,2016
10512580,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1123,11,28,27,1154763,1900799,2016
10512583,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,1123,11,28,27,1155013,1901167,2016
10512584,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,FALSE,1113,11,28,26,1146533,1901082,2016
10512592,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,112,1,42,32,1176364,1900524,2016
10512594,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PRIVATE, BUILDING",TRUE,FALSE,113,1,2,32,1176528,1899005,2016
10512596,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,FALSE,FALSE,923,9,14,63,1161124,1868139,2016
10512598,CRIMINAL TRESPASS,TO LAND,SIDEWALK,TRUE,FALSE,725,7,17,67,1167046,1858966,2016
10512599,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,824,8,16,66,1157064,1865144,2016
10512601,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,833,8,13,65,1145727,1853720,2016
10512603,THEFT,$500 AND UNDER,SMALL RETAIL STORE,TRUE,FALSE,1733,17,35,21,1153997,1921094,2016
10512604,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,912,9,11,59,1166243,1881366,2016
10512606,BATTERY,SIMPLE,STREET,FALSE,FALSE,2234,22,34,75,1168858,1828816,2016
10512607,THEFT,RETAIL THEFT,OTHER,TRUE,FALSE,1432,14,1,22,1160867,1917657,2016
10512609,NARCOTICS,POSS: COCAINE,SIDEWALK,TRUE,FALSE,825,8,15,66,1160792,1862632,2016
10512869,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,414,4,8,43,1188896,1853385,2016
10512871,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,1023,10,12,30,1157026,1889832,2016
10512872,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,433,4,10,55,1199186,1815754,2016
10512873,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,1033,10,12,30,1158049,1888838,2016
10512611,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,513,5,9,49,1180871,1831849,2016
10512612,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,524,5,34,53,1172877,1823640,2016
10512616,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE-GARAGE,FALSE,FALSE,2535,25,30,23,1149780,1911174,2016
10512618,NARCOTICS,POSS: HEROIN(WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,1131,11,24,26,1147577,1896684,2016
10512619,ASSAULT,AGGRAVATED PO: HANDGUN,STREET,FALSE,FALSE,524,5,34,53,1172124,1826253,2016
10512621,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2515,25,37,19,1140666,1915063,2016
10512628,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,TRUE,323,3,6,69,1180499,1857145,2016
10512629,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1115,11,28,26,1147571,1899311,2016
10512631,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,1432,14,32,22,1160404,1915340,2016
10512632,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,FALSE,FALSE,814,8,23,56,1144709,1873029,2016
10512644,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1122,11,27,23,1150960,1903329,2016
10512645,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,614,6,21,71,1167181,1847361,2016
10512647,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,314,3,5,42,1187940,1864073,2016
10512649,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,FALSE,FALSE,624,6,6,69,1183364,1852811,2016
10512651,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,42,8,1178083,1904831,2016
10512652,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,132,1,2,33,1178880,1889112,2016
10512655,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,213,2,3,35,1177328,1880737,2016
10512658,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,225,2,20,40,1177859,1867251,2016
10512661,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,122,1,2,32,1175454,1898968,2016
10512662,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,1112,11,27,23,1150723,1905734,2016
10512663,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,822,8,13,62,1151157,1866517,2016
10512665,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,124,1,2,28,1173303,1895451,2016
10512672,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,TRUE,132,1,2,33,1178880,1889112,2016
10512673,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,132,1,2,33,1178880,1889112,2016
10512675,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,FALSE,FALSE,1633,16,38,15,1136874,1921345,2016
10512677,ASSAULT,SIMPLE,APARTMENT,TRUE,FALSE,825,8,15,66,1161147,1861917,2016
10512680,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2533,25,37,23,1145953,1910249,2016
10512681,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,FALSE,1831,18,42,8,1176273,1903985,2016
10512682,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,1176352,1900918,2016
10512684,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,834,8,18,70,1153603,1846641,2016
10512687,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1214,12,42,28,1171861,1902664,2016
10512688,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2212,22,19,75,1163274,1832296,2016
10512690,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,815,8,23,62,1150563,1870470,2016
10512691,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1722,17,45,15,1143937,1926169,2016
10512692,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,222,2,4,39,1186364,1873970,2016
10512693,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1123,11,28,27,1152291,1901263,2016
10512694,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,FALSE,FALSE,524,5,34,53,1173048,1828494,2016
10512695,ASSAULT,SIMPLE,STREET,FALSE,FALSE,915,9,11,34,1175286,1883093,2016
10512696,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1533,15,28,25,1143190,1899563,2016
10512699,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1925,19,46,6,1172145,1924116,2016
10512700,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,911,9,12,58,1159938,1881096,2016
10512701,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,414,4,8,46,1192255,1852138,2016
10512703,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,FALSE,FALSE,1913,19,46,3,1167101,1930317,2016
10512874,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1115,11,28,26,1147446,1898332,2016
10512875,ASSAULT,SIMPLE,ALLEY,FALSE,FALSE,1014,10,24,29,1151049,1890097,2016
10512704,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,512,5,34,49,1176490,1835977,2016
10512706,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2511,25,36,18,1130247,1918711,2016
10512707,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,OTHER,FALSE,FALSE,2412,24,50,2,1160266,1942454,2016
10512708,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,1923,19,44,6,1169164,1924101,2016
10512709,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1124,11,28,27,1155665,1899371,2016
10512710,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,421,4,7,43,1196884,1853529,2016
10512712,NARCOTICS,FOUND SUSPECT NARCOTICS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,113,1,2,32,1177353,1898380,2016
10512713,DECEPTIVE PRACTICE,FORGERY,OTHER,FALSE,FALSE,421,4,7,43,1193872,1854166,2016
10512714,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,2011,20,40,4,1155912,1934401,2016
10512715,THEFT,OVER $500,STREET,FALSE,FALSE,914,9,25,34,1175344,1890679,2016
10512716,ASSAULT,SIMPLE,STREET,FALSE,TRUE,414,4,8,46,1189269,1852944,2016
10512722,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,1833,18,42,8,1176394,1906040,2016
10512723,ASSAULT,SIMPLE,APARTMENT,TRUE,FALSE,723,7,16,68,1173144,1862203,2016
10512724,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1533,15,28,25,1142140,1899440,2016
10512725,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,723,7,6,68,1172128,1860260,2016
10512727,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,722,7,6,68,1174223,1860622,2016
10512728,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,711,7,20,68,1175303,1865612,2016
10512730,NARCOTICS,POSS: HEROIN(WHITE),OTHER,TRUE,FALSE,1135,11,28,29,1157724,1895252,2016
10512731,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1024,10,24,30,1153763,1889245,2016
10512733,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,321,3,5,43,1186717,1859996,2016
10512734,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,323,3,6,69,1177540,1856922,2016
10512735,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,FALSE,FALSE,331,3,5,43,1191038,1860691,2016
10512736,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,414,4,8,43,1190706,1852981,2016
10512738,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,814,8,23,56,1143672,1874336,2016
10512739,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,1177307,1900556,2016
10512740,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,835,8,18,70,1155741,1852524,2016
10512742,THEFT,$500 AND UNDER,SMALL RETAIL STORE,TRUE,FALSE,124,1,2,28,1173336,1893976,2016
10512745,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,822,8,14,63,1155657,1867754,2016
10512747,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,SIDEWALK,FALSE,FALSE,726,7,17,67,1164202,1859481,2016
10512748,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,122,1,2,32,1174617,1898485,2016
10512749,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,1112,11,27,23,1151874,1906093,2016
10512876,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1023,10,28,29,1158051,1894595,2016
10512750,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,823,8,15,66,1154582,1862632,2016
10512751,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,822,8,14,63,1154361,1870599,2016
10512752,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,921,9,14,58,1156328,1878111,2016
10512753,SEX OFFENSE,OTHER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,812,8,23,64,1130527,1861620,2016
10512754,THEFT,$500 AND UNDER,RESIDENCE,TRUE,TRUE,613,6,21,71,1171118,1848904,2016
10512757,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,1011,10,24,29,1151278,1892797,2016
10512760,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,511,5,9,50,1183025,1838766,2016
10512761,BATTERY,SIMPLE,STREET,FALSE,FALSE,1024,10,24,29,1154340,1890253,2016
10512762,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CHA PARKING LOT/GROUNDS,FALSE,FALSE,1034,10,12,30,1158768,1887058,2016
10512763,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1011,10,24,29,1151783,1893036,2016
10512765,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,FALSE,FALSE,2024,20,48,3,1169906,1933191,2016
10512768,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,713,7,16,67,1168363,1864053,2016
10512770,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1713,17,33,14,1155843,1930697,2016
10512771,THEFT,OVER $500,STREET,FALSE,FALSE,1424,14,1,24,1162623,1909836,2016
